item_id,premise,hypothesis,gold_label
ps_en_003294,"Is it true that if Michelle has a spirited close friend, she rescues her friend?",Michelle has a friend.,N
ps_en_003295,"It's not the case that if the policeman has a talented nephew, he submits his nephew's application.",The policeman has a nephew.,N
ps_en_003296,"It's not the case that if the waiter has an outgoing extrovert sister, he complains to his sister regularly.",The waiter has a sister.,N
ps_en_003297,"It's not the case that if Tammy has a warm-hearted stepson, he covers his stepson's living costs.",Tammy has a stepson.,N
ps_en_003298,"If the women have a supportive stepson, they pick their stepson an apple.",The women have a stepson.,N
ps_en_003299,"Is it true that if Alan has a chatty grandson, he proves his grandson was wrong?",Alan has a grandson.,N
ps_en_003300,"If the driver has a bright stepsister, he grounds his stepsister.",The driver has a stepsister.,N
ps_en_003301,"If Bruce has a trustworthy uncle, he walks with his uncle.",Bruce has an uncle.,N
ps_en_003302,"It's not the case that if the king has a son over 30, he moves in with his son.",The king has a son.,N
ps_en_003303,"It's not the case that if Martin has a young stepsister, he stops his stepsister from contacting the police.",Martin has a stepsister.,N
ps_en_003304,"It's not the case that if Jacob has an enthusiastic daughter, he cleans his daughter's room.",Jacob has a daughter.,N
ps_en_003305,"Sam believes that if the women have a supportive stepson, they pick their stepson an apple.",The women have a stepson.,N
ps_en_003306,"Is it true that if the butcher has a cheerful roommate, he reserves his roommate a hotel?",The butcher has a roommate.,N
ps_en_003307,"Is it true that if the boy has a submissive friend, he dictates his friend how to talk?",The boy has a friend.,N
ps_en_003308,"It's not the case that if Walter has a kind grandson, he laughs with his grandson.",Walter has a grandson.,N
ps_en_003309,"It's not the case that if Joel has a bright roommate, he listens to his roommate.",Joel has a roommate.,N
ps_en_003310,"If the man has a playful son-in-law, he issues a ticket for his son-in-law.",The man has a son-in-law.,N
ps_en_003311,"Is it true that if Alexander has a trustworthy best friend, he collaborates with his friend on a project?",Alexander has a friend.,N
ps_en_003312,"If Amy has a warm-hearted granddaughter, she sets her granddaughter a time to meet.",Amy has a granddaughter.,N
ps_en_003313,"If Ryan has a spirited brother, he reads his brother a story.",Ryan has a brother.,N
ps_en_003314,"Sam believes that if Melissa has a warm-hearted sister, she turns her sister against you.",Melissa has a sister.,N
ps_en_003315,"Sam believes that if the boss has a compassionate stepsister, he qualifies his stepsister for a promotion.",The boss has a stepsister.,N
ps_en_003316,"If Walter has a chatty stepsister, he lends his stepsister some money.",Walter has a stepsister.,N
ps_en_003317,"Sam believes that if Marley has a young friend, he resides with his friend.",Marley has a friend.,N
ps_en_003318,"If John has an intellectual stepdaughter, he argues with his stepdaughter.",John has an stepdaughter.,N
ps_en_003319,"It's not the case that if the boy has an intelligent son-in-law, he wrestles with his son-in-law.",The boy has a son-in-law.,N
ps_en_003320,"Sam believes that if Brett has a wise uncle, he inspects his uncle's belongings.",Brett has an uncle.,N
ps_en_003321,"Sam believes that if the king has an educated nephew, he sings a song for his nephew.",The king has a nephew.,N
ps_en_003322,"It's not the case that if Lawrence has a responsible close friend, he employs his friend in his company.",Lawrence has a friend.,N
ps_en_003323,"It's not the case that if the women have an inspiring roommate, they employ their inspiring roommate in the company.",The women have a roommate.,N
ps_en_003324,"Is it true that if the guy has a young granddaughter, he lives with his granddaughter?",The guy has a granddaughter.,N
ps_en_003325,"Sam believes that if Nadia has an ambitious daughter-in-law, she sings a song for her daughter-in-law.",Nadia has a daughter-in-law.,N
ps_en_003326,"Sam believes that if Mary and Bob have a diligent uncle, they know their uncle more than you do.",Mary has an uncle.,N
ps_en_003327,"It's not the case that if Bob has a deceitful daughter, he kicks his daughter out of the house.",Bob has a daughter.,N
ps_en_003328,"Is it true that if the president has a trustworthy niece, he instructs his niece on the procedures?",The president has a niece.,N
ps_en_003329,"Sam believes that if the lady has a curious stepsister, she signs his stepsister's application.",The lady has a stepsister.,N
ps_en_003330,"If Alan has a curious nephew, he fills his nephew's cup quickly.",Alan has a nephew.,N
ps_en_003331,"Sam believes that if the senator has a kind niece, he escapes with his niece.",The senator has a niece.,N
ps_en_003332,"Sam believes that if Mary has a loving uncle, she values her uncle's company greatly.",Mary has an uncle.,N
ps_en_003333,"Sam believes that if Bruce has an ambitious roommate, he delivers his roommate a warm meal.",Bruce has a roommate.,N
ps_en_003334,"It's not the case that if the woman has a dutiful uncle, she plays with his uncle.",The woman has an uncle.,N
ps_en_003335,"It's not the case that if the teacher has a warm-hearted neighbor, he warn his neighbor.",The teacher has a neighbor.,N
ps_en_003336,"Is it true that if Lisa has an empathetic daughter-in-law, she lends her daughter-in-law a car?",Lisa has a daughter-in-law.,N
ps_en_003337,"Sam believes that if Tammy has a supportive sister, he dictates his sister's new lifestyle.",Tammy has a sister.,N
ps_en_003338,"Sam believes that if Walter has a warm-hearted son, he kicks his son out of the house.",Walter has a son.,N
ps_en_003339,"It's not the case that if the policeman has a talented stepdaughter, he promises his stepdaughter to stay.",The policeman has a stepdaughter.,N
ps_en_003340,"It's not the case that if the waiter has an intellectual uncle, he grabs his uncle something to eat.",The waiter has an uncle.,N
ps_en_003341,"If Nadia has a compassionate stepdaughter, she travels with her stepdaughter.",Nadia has a stepdaughter.,N
ps_en_003342,"Sam believes that if Melissa has a talented friend, she hits her talented friend.",Melissa has a friend.,N
ps_en_003343,"Is it true that if Mary and Bob have a dutiful daughter, they bring their daughter home?",Mary and bob has a daughter.,N
ps_en_003344,"It's not the case that if Alexander has an enthusiastic friend, he gives his friend a thoughtful gift.",Alexander has friend.,N
ps_en_003345,"Is it true that if the woman has a reserved introvert daughter, she selects her daughter as her assistant?",The woman has a daughter.,N
ps_en_003346,"If Alexander has a reserved introvert uncle, he provides his uncle with a unique opportunity.",Alexander has an uncle.,N
ps_en_003347,"Sam believes that if the boss has an intelligent granddaughter, he shows his granddaughter the room.",The boss has a granddaughter.,N
ps_en_003348,"It's not the case that if the merchant has a friendly sister, he recommends his friendly sister for the job.",The merchant has a sister.,N
ps_en_003349,"Is it true that if Nadia has a compassionate stepdaughter, she travels with her stepdaughter?",Nadia has a stepdaughter.,N
ps_en_003350,"Is it true that if Alice has a bright granddaughter, she accepts her granddaughter's failure?",Alice has a granddaughter.,N
ps_en_003351,"It's not the case that if Lisa has an empathetic daughter-in-law, she lends her daughter-in-law a car.",Lisa has a daughter-in-law.,N
ps_en_003352,"If Dan has a diligent stepson, he smokes with his diligent stepson.",Dan has a stepson.,N
ps_en_003353,"It's not the case that if the president has a bright sister, he welcomes his sister to the house.",The president has a sister.,N
ps_en_003354,"If Kimberley has a responsible grandson, she hires her grandson in her company.",Kimberley has a grandson.,N
ps_en_003355,"Sam believes that if Benjamin has a responsible nephew, he flies his nephew to London.",Benjamin has a nephew.,N
ps_en_003356,"Sam believes that if the senator has a reserved introvert grandson, he criticizes his grandson's behavior.",The senator has a grandson.,N
ps_en_003357,"Is it true that if Ryan has a spirited son, he dances with his son?",Ryan has a son.,N
ps_en_003358,"If John has a modest son-in-law, he borrows his son-in-law her car.",John has a son-in-law.,N
ps_en_003359,"Sam believes that if the boy has an adventurous cousin, he yells at his cousin.",The boy has a cousin.,N
ps_en_003360,"If Mary and Bob have a talented stepson, they reserve a hotel for their stepson.",Mary has a stepson.,N
ps_en_003361,"Sam believes that if Benjamin has a diligent uncle, he listens to his uncle.",Benjamin has an uncle.,N
ps_en_003362,"Is it true that if the lady has a curious stepsister, she signs his stepsister's application?",The lady has a stepsister.,N
ps_en_003363,"Sam believes that if the guy has a young granddaughter, he lives with his granddaughter.",The guy has a granddaughter.,N
ps_en_003364,"If Dan has a young friend, he sings a song with his friend.",Dan has a friend.,N
ps_en_003365,"Sam believes that if Kimberley has a playful son, she employs her son in her company.",Kimberley has a son.,N
ps_en_003366,"If the professor has a talented brother, he depends on his brother.",The professor has a brother.,N
ps_en_003367,"Sam believes that if Walter has an reliable uncle, he borrows his uncle's car.",Walter has an uncle.,N
