item_id,sentence,option_a,option_b,gold_answer,model_prediction,correct
pr_en_006794,"Gem wanted her eyebrows done. She had the choice of getting a tattoo or extension, but she chose the _ because it was painful.",tattoo,extension,A,,
pr_en_006795,Jane cut a hair cut with a scissor after the blade had failed her. She thought the _ is sharp.,blade,scissor,B,,
pr_en_006796,Jane cut a hair cut with a scissor after the blade had failed her. She thought the _ is dull.,blade,scissor,A,,
pr_en_006797,I'm getting a tattoo soon of either a heart or a skull. I'm told the _ is too hardcore though.,heart,skull,B,,
pr_en_006798,I'm getting a tattoo soon of either a heart or a skull. I'm told the _ is too girly though.,heart,skull,A,,
pr_en_006799,Robert loved making dresses on a sewing machine and Matthew avoided sewing because _  frequently made clothes before.,Robert,Matthew,A,,
pr_en_006800,Robert loved making dresses on a sewing machine and Matthew avoided sewing because _  never made clothes before.,Robert,Matthew,B,,
pr_en_006801,Patricia had more flattering wrinkles as she aged than Tanya because _ tended to smile a lot.,Patricia,Tanya,A,,
pr_en_006802,Patricia had more flattering wrinkles as she aged than Tanya because _ tended to scowl a lot.,Patricia,Tanya,B,,
pr_en_006803,"The aquarium was very appealing to Tanya while Samantha hated it, since _ loved seeing fish.",Tanya,Samantha,A,,
pr_en_006804,"The aquarium was very appealing to Tanya while Samantha hated it, since _ hated seeing fish.",Tanya,Samantha,B,,
pr_en_006805,"When the monkey flung poo at the crowd, Amy was quick to duck but not Tanya. _ didn't get poo on their clothes.",Amy,Tanya,A,,
pr_en_006806,"When the monkey flung poo at the crowd, Amy was quick to duck but not Tanya. _ got hit with poo on their clothes.",Amy,Tanya,B,,
pr_en_006807,"Tanya made a delicious homemade chocolate cake for Megan , and _ enjoyed making it.",Tanya,Megan,A,,
pr_en_006808,"Tanya made a delicious homemade chocolate cake for Megan , and _ enjoyed eating it.",Tanya,Megan,B,,
pr_en_006809,Jane's finger could not fit into the ring her boyfriend bought for her because the _ is small.,finger,ring,B,,
pr_en_006810,Jane's finger could not fit into the ring her boyfriend bought for her because the _ is wide.,finger,ring,A,,
pr_en_006811,Randy thought the US should build a wall on the border but Craig disagreed. _ protested the border wall rally.,Randy,Craig,B,,
pr_en_006812,Randy thought the US should build a wall on the border but Craig disagreed. _ attended the border wall rally.,Randy,Craig,A,,
pr_en_006813,Tammy used her writing software to help her write a cover letter but the _ was too long.,cover letter,software,A,,
pr_en_006814,Tammy used her writing software to help her write a cover letter but the _ was too difficult.,cover letter,software,B,,
pr_en_006815,Jamie agreed to help clean her boyfriend’s kitchen floor and would carry mop but not the bucket because the _ was light.,mop,bucket,A,,
pr_en_006816,Jamie agreed to help clean her boyfriend’s kitchen floor and would carry mop but not the bucket because the _ was heavy.,mop,bucket,B,,
pr_en_006817,I can't concentrate in silence so I'd rather go to the cafe instead of the library to study since the _ is not quiet.,cafe,library,A,,
pr_en_006818,I can't concentrate in silence so I'd rather go to the cafe instead of the library to study since the _ is too quiet.,cafe,library,B,,
pr_en_006819,She took the basic bag that she had purchased it and redesigned it into a purse because the _ was more mundane.,bag,purse,A,,
pr_en_006820,She took the basic bag that she had purchased and redesigned it into a purse because the _ was more useful.,bag,purse,B,,
pr_en_006821,Amy decorated the eggs with glitter and it got on the book as well. The _ looked messy afterward.,book,eggs,A,,
pr_en_006822,Amy decorated the eggs with glitter and it got on the book as well. The _ looked neat afterward.,book,eggs,B,,
pr_en_006823,"Ben liked both moths and butterflies, but he found people liked the _ better because they were dull.",butterflies,moths,B,,
pr_en_006824,"Ben liked both moths and butterflies, but he found people liked the _ better because they were colorful.",butterflies,moths,A,,
pr_en_006825,I had a hard time backing out of my space in the parking garage because a truck had parked next to me and the _ was quite narrow.,truck,space,B,,
pr_en_006826,I had a hard time backing out of my space in the parking garage because a truck had parked next to me and the _ was quite large.,truck,space,A,,
pr_en_006827,"Tanya had to go to the orientation today unlike Maria, because _ just started the job.",Tanya,Maria,A,,
pr_en_006828,"Tanya had to go to the orientation today unlike Maria, because _ started the job last year.",Tanya,Maria,B,,
pr_en_006829,"Although to determine whether the emu is sick or healthy is quite hard, it can be spotted by observing the weight, the _ emu is quite heavy.",healthy,sick,A,,
pr_en_006830,"Although to determine whether the emu is sick or healthy is quite hard, it can be spotted by observing the weight, the _ emu is quite light.",healthy,sick,B,,
pr_en_006831,When Elena was walking on the street she saw Amy fall into a puddle. The cry of pain of _ was very loud.,Elena,Amy,B,,
pr_en_006832,When Elena was walking on the street she saw Amy fall into a puddle. The laughter of _ was very loud.,Elena,Amy,A,,
pr_en_006833,Amy grabs the fire extinguisher to help Patricia put out the fire but _ knew it was empty.,Amy,Patricia,B,,
pr_en_006834,Amy grabs the fire extinguisher to help Patricia put out the fire because _ thought it was full.,Amy,Patricia,A,,
pr_en_006835,"She loved dancing on the wood stage, but avoided the plastic stage, because the _ worked worse with her shoes.",wood,plastic,B,,
pr_en_006836,"She loved dancing on the wood stage, but avoided the plastic stage, because the _ worked better with her shoes.",wood,plastic,A,,
pr_en_006837,The tank that John got for the fishery was not enough to get the fish into it and he ended up using the aquarium. The _ is bigger.,tank,aquarium,B,,
pr_en_006838,The tank that John got for the fishery was not enough to get the fish into it and he ended up using the aquarium. The _ is smaller.,tank,aquarium,A,,
pr_en_006839,"Angela has always wanted to start their own business, however Erin prefers to work for a company. _ has a very risk averse spirit.",Angela,Erin,B,,
pr_en_006840,"Angela has always wanted to start their own business, however Erin prefers to work for a company. _ has a very entrepreneurial spirit.",Angela,Erin,A,,
pr_en_006841,The man let his dog in from the yard into the house during the winter because it was cold in the _ .,yard,house,A,,
pr_en_006842,The man let his dog in from the yard into the house during the winter because it was warm in the _ .,yard,house,B,,
pr_en_006843,"Derrick was more skinny than Joseph, so _ didn't have to go to the gym and workout as often.",Derrick,Joseph,A,,
pr_en_006844,"Derrick was more skinny than Joseph, so _ had to go to the gym and workout often.",Derrick,Joseph,B,,
pr_en_006845,Going to the wedding was embarrassing for Cynthia but not Jennifer as _ had dated all the groomsmen.,Cynthia,Jennifer,A,,
pr_en_006846,Going to the wedding was entertaining for Cynthia but not Jennifer as _ had dated all the groomsmen.,Cynthia,Jennifer,B,,
pr_en_006847,"Kayla does not know how to manage her finances so she asks Amy for help, because _ is financial advisor.",Kayla,Amy,B,,
pr_en_006848,"Kayla does not know how to manage her finances so she asks Amy for help, because _ spends to much.",Kayla,Amy,A,,
pr_en_006849,"At work, Mary takes care of hamsters, but Monica doesn't, so _ is the one that works in an ice cream shop.",Mary,Monica,B,,
pr_en_006850,"At work, Mary takes care of hamsters, but Monica doesn't, so _ is the one that works in a pet shop.",Mary,Monica,A,,
pr_en_006851,The bed was replaced by a futon in Jeff's bedroom because the _ is wider.,bed,futon,A,,
pr_en_006852,The bed was replaced by a futon in Jeff's bedroom because the _ is more convenient.,bed,futon,B,,
pr_en_006853,"At the doctor's office, Ian asked Nelson to open their mouth and say ""ahh""; _ determined it was laryngitis.",Ian,Nelson,A,,
pr_en_006854,"At the doctor's office, Ian asked Nelson to open their mouth and say ""ahh""; _ was afraid it was laryngitis.",Ian,Nelson,B,,
pr_en_006855,Patricia put a large amount of insulation in their attic but Amy only put a thin layer of it. _ saved a huge amount on their power bill.,Patricia,Amy,A,,
pr_en_006856,Patricia put a large amount of insulation in their attic but Amy only put a thin layer of it. _ saved a small amount on their power bill.,Patricia,Amy,B,,
pr_en_006857,James liked Math and Physics but Ruth preferred Chemistry because James thought the _ was easier.,Physics,Chemistry,A,,
pr_en_006858,James liked Math and Physics but Ruth preferred Chemistry because James thought the _ was harder.,Physics,Chemistry,B,,
pr_en_006859,"Laura is very talkative at parties when being compared to Rebecca, even though _ is more energetic.",Laura,Rebecca,B,,
pr_en_006860,"Laura is very talkative at parties when being compared to Rebecca, so _ is more energetic.",Laura,Rebecca,A,,
pr_en_006861,"Sam had to control his diet by eating only mushroom and broccoli, but he only ate the _ to decrease his greens.",broccoli,mushroom,B,,
pr_en_006862,"Sam had to control his diet by eating only mushroom and broccoli, but he only ate the _ to increase his greens.",broccoli,mushroom,A,,
pr_en_006863,"They were planning on going out to the green to play golf because the tennis court was full, so the _ would be hectic.",golf,tennis,B,,
pr_en_006864,"They were planning on going out to the green to play golf because the tennis court was full, so the _ would be peaceful.",golf,tennis,A,,
pr_en_006865,"Jen got her boyfriend a watch and made him a playlist in order to be romantic, and he wore the _ every day.",watch,playlist,A,,
pr_en_006866,"Jen got her boyfriend a watch and made him a playlist in order to be romantic, and he listened to the _ every day.",watch,playlist,B,,
pr_en_006867,Hunter asked Derrick to make the fresh chips and dip for the birthday party because _ ran out of potatoes.,Hunter,Derrick,A,,
pr_en_006868,Hunter asked Derrick to make the fresh chips and dip for the birthday party since _ just bought potatoes.,Hunter,Derrick,B,,
pr_en_006869,"The scratches on Robert's car were able to come out compared to Ians, because _ scratches were deeper.",Robert,Ian,B,,
pr_en_006870,"The scratches on Robert's car were able to come out compared to Ians, because _ scratches were shallower.",Robert,Ian,A,,
pr_en_006871,Brian wrote a long message on the poster instead of Nick because _ was much less creative.,Brian,Nick,B,,
pr_en_006872,Brian wrote a long message on the poster instead of Nick because _ was much more creative.,Brian,Nick,A,,
pr_en_006873,"Leslie decided to give Donald the exercise equipment, because _ lacked storage space in his garage.",Leslie,Donald,A,,
pr_en_006874,"Leslie decided to give Donald the exercise equipment, because _ had ample storage space in his garage.",Leslie,Donald,B,,
pr_en_006875,The fingernails of Amy are worked on by Rebecca because _ is at the nail salon.,Amy,Rebecca,A,,
pr_en_006876,The fingernails of Amy are worked on by Rebecca because _ works at the nail salon.,Amy,Rebecca,B,,
