form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
that,that,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
provided,provide,False,True,False,False,False,changed
last,last,False,False,False,False,True,easy
week,week,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
but,but,False,False,False,False,True,easy
need,need,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
know,know,False,False,False,False,True,easy
if,if,True,False,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
changes,change,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
this,this,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Please,please,False,False,False,False,True,easy
let,let,False,False,False,False,True,easy
us,we,True,True,False,False,False,irregular
know,know,False,False,False,False,True,easy
if,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
need,need,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
change,change,False,False,False,False,True,easy
so,so,True,False,False,False,False,irregular
that,that,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
deals,deal,False,True,False,False,False,changed
will,will,False,False,False,False,True,easy
bridge,bridge,False,False,False,True,False,rare
with,with,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
correct,correct,False,False,False,False,True,easy
books,book,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Thanks,thanks,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
Dawn,Dawn,False,False,False,True,False,rare
Hey,hey,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
am,be,True,True,False,False,False,irregular
going,go,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
have,have,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
miss,miss,False,False,False,False,True,easy
your,your,False,False,False,False,True,easy
wedding,wedding,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Unfortunately,unfortunately,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
will,will,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
Plano,Plano,False,False,False,True,False,rare
that,that,False,False,False,False,True,easy
weekend,weekend,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
wish,wish,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
could,could,False,False,False,False,True,easy
make,make,False,False,False,False,True,easy
it,it,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
What,what,False,False,False,False,True,easy
's,be,True,True,True,False,False,irregular
going,go,True,True,False,False,False,irregular
on,on,True,False,False,False,False,irregular
with,with,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
UBS,ubs,False,False,False,True,False,rare
weather,weather,False,False,False,False,True,easy
position,position,False,False,False,False,True,easy
?,?,True,False,False,False,False,irregular
Has,have,True,True,False,False,False,irregular
that,that,False,False,False,False,True,easy
gone,go,True,True,True,False,False,irregular
anywhere,anywhere,False,False,False,False,True,easy
or,or,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
other,other,False,False,False,False,True,easy
possibilities,possibility,False,True,False,False,False,changed
you,you,False,False,True,False,False,ambiguous
had,have,True,True,False,False,False,irregular
better,good,True,True,True,False,False,irregular
?,?,True,False,False,False,False,irregular
Talk,talk,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
you,you,False,False,True,False,False,ambiguous
soon,soon,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
Kam,Kam,False,False,False,False,True,easy
Hey,hey,False,False,False,False,True,easy
guys,guy,False,True,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
am,be,True,True,False,False,False,irregular
being,be,True,True,False,False,False,irregular
told,tell,True,True,False,False,False,irregular
by,by,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
better,good,True,True,True,False,False,irregular
half,half,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
we,we,True,False,False,False,False,irregular
need,need,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
get,get,False,False,False,False,True,easy
an,a,True,True,False,False,False,irregular
accurate,accurate,False,False,False,True,False,rare
head,head,False,False,False,True,False,rare
count,count,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
who,who,False,False,False,False,True,easy
will,will,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
attending,attend,False,True,False,False,False,changed
our,our,False,False,False,False,True,easy
wedding,wedding,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
If,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
would,would,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
so,so,True,False,False,False,False,irregular
kind,kind,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
could,could,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
possibly,possibly,False,False,False,False,True,easy
let,let,False,False,False,False,True,easy
me,I,True,True,False,False,False,irregular
know,know,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
your,your,False,False,False,False,True,easy
status,status,False,False,False,False,True,easy
over,over,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
next,next,False,False,False,False,True,easy
couple,couple,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
days,day,False,True,False,False,False,changed
?,?,True,False,False,False,False,irregular
For,for,False,False,False,False,True,easy
those,that,True,True,False,False,False,irregular
of,of,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
who,who,False,False,False,False,True,easy
already,already,False,False,False,False,True,easy
sent,send,False,True,False,False,False,changed
us,we,True,True,False,False,False,irregular
an,a,True,True,False,False,False,irregular
RSVP,rsvp,False,False,False,True,False,rare
response,response,False,False,True,True,False,ambiguous
recently,recently,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
please,please,False,False,False,False,True,easy
disregard,disregard,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Thanks,thanks,False,False,False,False,True,easy
for,for,False,False,False,False,True,easy
your,your,False,False,False,False,True,easy
help,help,False,False,False,False,True,easy
!,!,True,False,False,False,False,irregular
Jeff,Jeff,False,False,False,False,True,easy
WT,WT,True,False,False,True,False,irregular
Cal,Cal,False,False,False,True,False,rare
has,have,True,True,False,False,False,irregular
been,be,True,True,False,False,False,irregular
added,add,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Could,could,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
run,run,False,False,False,False,True,easy
those,that,True,True,False,False,False,irregular
additional,additional,False,False,False,False,True,easy
post,post,False,False,False,False,True,easy
-,-,True,False,False,False,False,irregular
id's,id,True,True,False,False,False,irregular
?,?,True,False,False,False,False,irregular
There,there,False,False,False,False,True,easy
are,be,True,True,False,False,False,irregular
deals,deal,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Aruba,Aruba,False,False,False,True,False,rare
book,book,False,False,False,False,True,easy
so,so,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
not,not,False,False,False,False,True,easy
sure,sure,False,False,False,False,True,easy
why,why,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
picking,pick,False,True,False,False,False,changed
those,that,True,True,False,False,False,irregular
up,up,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
deals,deal,False,True,False,False,False,changed
are,be,True,True,False,False,False,irregular
listed,list,False,True,False,False,False,changed
below,below,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Thanks,thanks,False,False,False,False,True,easy
EY4096.1,EY4096.1,False,False,False,True,False,rare
PERFORMANCE,performance,False,False,False,False,True,easy
01-Feb-02,01-Feb-02,False,False,False,False,True,easy
P,P,True,False,False,False,False,irregular
