form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
looking,look,False,True,True,False,False,ambiguous
websites,website,False,True,False,False,False,changed
flickr.com,flickr.com,False,False,False,True,False,rare
tumblr.com,tumblr.com,False,False,False,True,False,rare
autocorrects.com,autocorrects.com,False,False,False,True,False,rare
ones,one,False,True,False,False,False,changed
are,be,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
common,common,False,False,False,True,False,rare
a,a,True,False,True,False,False,irregular
of,of,True,False,False,False,False,irregular
pictures,picture,False,True,False,False,False,changed
!,!,True,False,False,False,False,irregular
me,I,True,True,False,False,False,irregular
lots,lot,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
links,link,False,True,False,False,False,changed
places,place,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
!,!,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
(:,(:,True,False,False,False,False,irregular
Ifunny.com,Ifunny.com,False,False,False,True,False,rare
do,do,True,False,True,False,False,irregular
you,you,False,False,True,False,False,ambiguous
silicone,silicone,False,False,False,True,False,rare
or,or,True,False,False,False,False,irregular
rubber,rubber,False,False,False,True,False,rare
a,a,True,False,True,False,False,irregular
mermaid,mermaid,False,False,False,True,False,rare
tail,tail,False,False,False,True,False,rare
?,?,True,False,False,False,False,irregular
Carve,carve,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
chosen,choose,False,True,False,False,False,changed
medium,medium,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
Cast,cast,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Depending,depend,False,True,False,False,False,changed
on,on,True,False,False,False,False,irregular
scale,scale,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
these,this,True,True,False,False,False,irregular
kits,kit,False,True,False,True,False,rare
in,in,True,False,False,False,False,irregular
hobby,hobby,False,False,False,True,False,rare
stores,store,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Do,do,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
ham,ham,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
or,or,True,False,False,False,False,irregular
sausages,sausage,False,True,False,False,False,changed
?,?,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
!,!,True,False,False,False,False,irregular
:),:),True,False,False,False,False,irregular
thick,thick,False,False,False,True,False,rare
cut,cut,False,False,False,True,False,rare
or,or,True,False,False,False,False,irregular
sausages,sausage,False,True,False,False,False,changed
my,my,True,False,True,False,False,irregular
I,I,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
having,have,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
grand,grand,False,False,False,True,False,rare
slam,slam,False,False,False,True,False,rare
pancakes,pancake,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
works,work,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
if,if,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
switched,switch,False,True,False,False,False,changed
?,?,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
if,if,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
switched,switch,False,True,False,False,False,changed
?,?,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
got,get,True,True,False,False,False,irregular
ta,to,True,True,False,False,False,irregular
burn,burn,False,False,False,True,False,rare
it,it,True,False,False,False,False,irregular
..,..,True,False,False,False,False,irregular
s,be,True,True,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
secret,secret,False,False,False,True,False,rare
locator,locator,False,False,False,True,False,rare
chips,chip,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
gps,gps,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
's,'s,True,False,True,False,False,irregular
best,good,True,True,True,False,False,irregular
in,in,True,False,False,False,False,irregular
pa,PA,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
's,'s,True,False,True,False,False,irregular
at,at,True,False,False,False,False,irregular
3901,3901,False,False,False,True,False,rare
conshocken,conshocken,False,False,False,True,False,rare
ave,ave,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
pa,PA,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
blogs,blog,False,True,False,False,False,changed
I,I,True,False,False,False,False,irregular
ve,have,True,True,False,False,False,irregular
so,so,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
maryland,Maryland,False,False,False,True,False,rare
if,if,True,False,False,False,False,irregular
s,be,True,True,True,False,False,irregular
yep,yep,False,False,False,True,False,rare
dancing,dancing,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
21,21,True,False,False,False,False,irregular
+,+,True,False,False,False,False,irregular
looking,look,False,True,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
to,to,True,False,True,False,False,irregular
my,my,True,False,True,False,False,irregular
boyfriend,boyfriend,False,False,False,True,False,rare
out,out,False,False,True,False,False,ambiguous
there,there,False,False,True,False,False,ambiguous
is,be,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
dance,dance,False,False,False,True,False,rare
floor,floor,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
if,if,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
a,a,True,False,True,False,False,irregular
pricier,pricy,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
suggestions,suggestion,False,True,False,False,False,changed
be,be,True,False,False,False,False,irregular
appreciated,appreciate,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Rumba,Rumba,False,False,False,True,False,rare
Room,Room,False,False,True,True,False,ambiguous
Courage,Courage,False,False,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
cowardly,cowardly,False,False,False,True,False,rare
?,?,True,False,False,False,False,irregular
In,in,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Episode,episode,False,False,False,True,False,rare
"""","""",True,False,False,False,False,irregular
So,so,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
Louvre,Louvre,False,False,False,True,False,rare
Are,be,True,True,False,False,False,irregular
We,we,True,False,False,False,False,irregular
Two,Two,False,False,True,False,False,ambiguous
"""","""",True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
diffrent,different,False,True,False,False,False,changed
painting,painting,False,False,True,False,False,ambiguous
/,/,True,False,False,False,False,irregular
scupltures,sculpture,False,True,False,True,False,rare
are,be,True,True,False,False,False,irregular
their,there,False,True,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
artists,artist,False,True,False,False,False,changed
?,?,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
:,:,True,False,False,False,False,irregular
http://www.livevideo.com/video/C8F5BBEC570C4A4DBC326F694D79942A/courage-the-cowardly-dog-so-.aspx,http://www.livevideo.com/video/C8F5BBEC570C4A4DBC326F694D79942A/courage-the-cowardly-dog-so-.aspx,False,False,False,True,False,rare
You,you,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
re,be,True,True,False,False,False,irregular
drawn,draw,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
at,at,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
carnival,carnival,False,False,True,True,False,ambiguous
comes,come,False,True,False,False,False,changed
on,on,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
?,?,True,False,False,False,False,irregular
Cotton,cotton,False,False,True,True,False,ambiguous
Corn,corn,False,False,False,True,False,rare
Apple,apple,False,False,True,True,False,ambiguous
Kabob,kabob,False,False,False,True,False,rare
on,on,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
(,(,True,False,False,False,False,irregular
Prize,prize,False,False,False,True,False,rare
at,at,True,False,False,False,False,irregular
various,various,False,False,False,True,False,rare
trivia,trivia,False,False,False,True,False,rare
contests,contest,False,True,False,True,False,rare
on,on,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
),),True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
those,that,True,True,False,False,False,irregular
;D,;d,True,False,False,True,False,irregular
.,.,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
we,we,True,False,False,False,False,irregular
talking,talk,False,True,False,False,False,changed
